author_name,title,authors,publication,cited_by_value,year
Bernhard Schölkopf,Inference of cause and effect with unsupervised inverse regression,"E Sgouritsa, D Janzing, P Hennig, B Schölkopf","Artificial intelligence and statistics, 847-855, 2015",76,2015
Bernhard Schölkopf,Does cognitive science need kernels?,"F Jäkel, B Schölkopf, FA Wichmann","Trends in cognitive sciences 13 (9), 381-388, 2009",76,2009
Bernhard Schölkopf,Causal inference by identification of vector autoregressive processes with hidden components,"P Geiger, K Zhang, B Schoelkopf, M Gong, D Janzing","International Conference on Machine Learning, 1917-1925, 2015",75,2015
Bernhard Schölkopf,Identifying confounders using additive noise models,"D Janzing, J Peters, J Mooij, B Schölkopf","Proceedings of the Twenty-Fifth Conference on Uncertainty in Artificial …, 2009",75,2009
Bernhard Schölkopf,Implicit surface modelling with a globally regularised basis of compact support,"C Walder, B Schölkopf, O Chapelle","Computer Graphics Forum 25 (3), 635-644, 2006",75,2006
Bernhard Schölkopf,Regularised CSP for sensor selection in BCI,"J Farquhar, J Hill, TN Lal, B Schölkopf",,75,2006
Bernhard Schölkopf,Cause-effect inference by comparing regression errors,"P Blöbaum, D Janzing, T Washio, S Shimizu, B Schölkopf","International Conference on Artificial Intelligence and Statistics, 900-909, 2018",73,2018
Bernhard Schölkopf,Fidelity-weighted learning,"M Dehghani, A Mehrjou, S Gouws, J Kamps, B Schölkopf","arXiv preprint arXiv:1711.02799, 2017",73,2017
Bernhard Schölkopf,Large scale genomic sequence SVM classifiers,"S Sonnenburg, G Rätsch, B Schölkopf","Proceedings of the 22nd international conference on Machine learning, 848-855, 2005",73,2005
Bernhard Schölkopf,A compression approach to support vector model selection,"U Von Luxburg, O Bousquet, B Schölkopf","J. Mach. Learn. Res. 5, 293-323, 2004",73,2004
Bernhard Schölkopf,Gaussian processes and SVM: Mean field and leave-one-out,"AJ Smola, P Bartlett, B Schölkopf, D Schuurmans","MIT press, 2000",73,2000
Bernhard Schölkopf,A whole-body FDG-PET/CT Dataset with manually annotated Tumor Lesions,"S Gatidis, T Hepp, M Früh, C La Fougère, K Nikolaou, C Pfannenberg, ...","Scientific Data 9 (1), 601, 2022",72,2022
Bernhard Schölkopf,Empirical inference,"RE Schapire, B Schölkopf, Z Luo, V Vovk","Berlin, Heidelberg, 37-52, 2013",72,2013
Bernhard Schölkopf,Extension of the nu-SVM range for classification,"F Perez-Cruz, J Weston, DJL Herrmann, B Schölkopf","IOS Press, 2003",72,2003
Bernhard Schölkopf,Online multi-frame blind deconvolution with super-resolution and saturation correction,"M Hirsch, S Harmeling, S Sra, B Schölkopf","Astronomy and Astrophysics-Les Ulis 531, 1217, 2011",71,2011
Bernhard Schölkopf,Support Vector Machines as Probabilistic Models.,"V Franc, A Zien, B Schölkopf","ICML, 665-672, 2011",71,2011
Bernhard Schölkopf,Deep energy estimator networks,"S Saremi, A Mehrjou, B Schölkopf, A Hyvärinen","arXiv preprint arXiv:1805.08306, 2018",68,2018
Bernhard Schölkopf,Methods for feature selection in a learning machine,"JAE Weston, B Schoelkopf, F Pérez-Cruz","US Patent 7,624,074, 2009",68,2009
Bernhard Schölkopf,A kernel approach to comparing distributions,"A Gretton, KM Borgwardt, M Rasch, B Scholkopf, AJ Smola","PROCEEDINGS OF THE NATIONAL CONFERENCE ON ARTIFICIAL INTELLIGENCE 22 (2), 1637, 2007",68,2007
Bernhard Schölkopf,Graph Kernels by Spectral Transforms.,"X Zhu, JS Kandola, J Lafferty, Z Ghahramani","Semi-supervised learning, 276-291, 2006",68,2006
Bernhard Schölkopf,A survey of algorithmic recourse: contrastive explanations and consequential recommendations,"AH Karimi, G Barthe, B Schölkopf, I Valera","ACM Computing Surveys 55 (5), 1-29, 2022",67,2022
Bernhard Schölkopf,On the transfer of disentangled representations in realistic settings,"A Dittadi, F Träuble, F Locatello, M Wüthrich, V Agrawal, O Winther, ...","arXiv preprint arXiv:2010.14407, 2020",67,2020
Bernhard Schölkopf,Modeling confounding by half-sibling regression,"B Schölkopf, DW Hogg, D Wang, D Foreman-Mackey, D Janzing, ...","Proceedings of the National Academy of Sciences 113 (27), 7391-7398, 2016",67,2016
Bernhard Schölkopf,Learning inverse kinematics with structured prediction,"B Bócsi, D Nguyen-Tuong, L Csató, B Schoelkopf, J Peters","2011 IEEE/RSJ International Conference on Intelligent Robots and Systems …, 2011",67,2011
Bernhard Schölkopf,Pre-processed feature ranking for a support vector machine,"J Weston, A Elisseeff, B Schölkopf, F Perez-Cruz, I Guyon","US Patent 7,475,048, 2009",67,2009
Bernhard Schölkopf,Statistical learning and kernel methods in bioinformatics,"B Schölkopf, I Guyon, J Weston","NATO Advanced Study Institute on Artificial Intelligence and Heuristic …, 2003",67,2003
Bernhard Schölkopf,SVM and boosting: One class,"G Rätsch, B Schölkopf, S Mika, KR Müller","Submitted to NIPS’00, 2000",67,2000
Bernhard Schölkopf,Towards principled disentanglement for domain generalization,"H Zhang, YF Zhang, W Liu, A Weller, B Schölkopf, EP Xing","Proceedings of the IEEE/CVF Conference on Computer Vision and Pattern …, 2022",66,2022
Bernhard Schölkopf,The incomplete rosetta stone problem: Identifiability results for multi-view nonlinear ica,"L Gresele, PK Rubenstein, A Mehrjou, F Locatello, B Schölkopf","Uncertainty in Artificial Intelligence, 217-227, 2020",66,2020
Bernhard Schölkopf,Telling cause from effect based on high-dimensional observations,"D Janzing, PO Hoyer, B Schölkopf","Arxiv preprint arXiv:0909.4386, 2009",66,2009
Bernhard Schölkopf,Adaptation and robust learning of probabilistic movement primitives,"S Gomez-Gonzalez, G Neumann, B Schölkopf, J Peters","IEEE Transactions on Robotics 36 (2), 366-379, 2020",65,2020
Bernhard Schölkopf,"Multiframe blind deconvolution, super-resolution, and saturation correction via incremental EM","S Harmeling, S Sra, M Hirsch, B Schölkopf","2010 IEEE International Conference on Image Processing, 3313-3316, 2010",65,2010
Bernhard Schölkopf,Effects of stimulus type and of error-correcting code design on BCI speller performance,"J Hill, J Farquhar, S Martens, F Bießmann, B Schölkopf","Advances in neural information processing systems 21, 2008",65,2008
Bernhard Schölkopf,Maximal margin classification for metric spaces,"M Hein, O Bousquet, B Schölkopf","Journal of Computer and System Sciences 71 (3), 333-359, 2005",65,2005
Bernhard Schölkopf,Learning to see and act,B Schölkopf,"Nature 518 (7540), 486-487, 2015",64,2015
Bernhard Schölkopf,Empirical inference: Festschrift in honor of Vladimir N. Vapnik,"B Schölkopf, Z Luo, V Vovk","Springer Science & Business Media, 2013",64,2013
Bernhard Schölkopf,Gravitational lensing accuracy testing 2010 (GREAT10) challenge handbook,"T Kitching, A Amara, M Gill, S Harmeling, C Heymans, R Massey, B Rowe, ...","The Annals of Applied Statistics, 2231-2263, 2011",64,2011
Bernhard Schölkopf,The inductive bias of quantum kernels,"J Kübler, S Buchholz, B Schölkopf","Advances in Neural Information Processing Systems 34, 12661-12673, 2021",63,2021
Bernhard Schölkopf,Enhancenet: Single image super-resolution through automated texture synthesis,"MSM Sajjadi, B Schölkopf, M Hirsch","arXiv preprint arXiv:1612.07919, 2016",63,2016
Bernhard Schölkopf,Method for feature selection in a support vector machine using feature ranking,"J Weston, A Elisseeff, B Schölkopf, F Perez-Cruz, I Guyon","US Patent 7,805,388, 2010",63,2010
Bernhard Schölkopf,Automatic 3D face reconstruction from single images or video,"P Breuer, KI Kim, W Kienzle, B Scholkopf, V Blanz","2008 8th IEEE International Conference on Automatic Face & Gesture …, 2008",63,2008
Bernhard Schölkopf,A review of kernel methods in machine learning,"T Hofmann, B Schölkopf, AJ Smola","TR, MPI for Biological Cybernetics 156, 2006",63,2006
Bernhard Schölkopf,Online blind deconvolution for Astronomy,"S Harmeling, S Sra, M Hirsch, B Schölkopf",,62,2009
Bernhard Schölkopf,"Learning with Kernels–Support Vector Machines, Optimization, and Beyond","B Schölkopf, A Smola, F Bach","The MIT Press, Cambridge, MA 18, 45, 2002",62,2002
Bernhard Schölkopf,MR-based attenuation correction methods for improved PET quantification in lesions within bone and susceptibility artifact regions,"I Bezrukov, H Schmidt, F Mantlik, N Schwenzer, C Brendle, B Schölkopf, ...","Journal of Nuclear Medicine 54 (10), 1768-1774, 2013",61,2013
Bernhard Schölkopf,A discussion of semi-supervised learning and transduction,"O Chapelle, B Schölkopf, A Zien","Semi-supervised learning, 473-478, 2006",61,2006
Bernhard Schölkopf,Introduction to large margin classifiers,"A Smola, P Barlett, B Schoelkopf, D Schuurmans","Advances in large margin classifiers, 2000",61,2000
Bernhard Schölkopf,Fair decisions despite imperfect predictions,"N Kilbertus, MG Rodriguez, B Schölkopf, K Muandet, I Valera","International Conference on Artificial Intelligence and Statistics, 277-287, 2020",60,2020
Bernhard Schölkopf,Beyond pairwise classification and clustering using hypergraphs,"D Zhou, J Huang, B Schölkopf","Max Planck Institute for Biological Cybernetics, 2005",60,2005
Bernhard Schölkopf,Probabilistic modeling of human movements for intention inference,"Z Wang, MP Deisenroth, HB Amor, D Vogt, B Schölkopf, J Peters","Proceedings of robotics: Science and systems, VIII, 2012",59,2012
Bernhard Schölkopf,Generalization bounds via eigenvalues of the gram matrix,"B Schölkopf, J Shawe-Taylor, AJ Smola, RC Williamson","University of London: Royal Holloway College: NeuroCOLT 2, 1999",58,1999
Bernhard Schölkopf,Deconfounding reinforcement learning in observational settings,"C Lu, B Schölkopf, JM Hernández-Lobato","arXiv preprint arXiv:1812.10576, 2018",57,2018
Bernhard Schölkopf,A review of performance variations in SMR-based Brain− Computer interfaces (BCIs),"M Grosse-Wentrup, B Schölkopf","Brain-Computer Interface Research: A State-of-the-Art Summary, 39-51, 2013",57,2013
Bernhard Schölkopf,Causal inference by choosing graphs with most plausible Markov kernels,"X Sun, D Janzing, B Scholkopf",,57,2005
Bernhard Schölkopf,Feature selection for support vector machines using genetic algorithms,"H Fröhlich, O Chapelle, B Schölkopf","International journal on artificial intelligence tools 13 (04), 791-800, 2004",57,2004
Bernhard Schölkopf,A tutorial on support vector regression. NeuroCOLT2,"AJ Smola, B Scholkopf","Univ. London, London, UK, Tech. Rep. NC2-TR-1998-030, 1998",56,1998
Bernhard Schölkopf,"Independent mechanism analysis, a new concept?","L Gresele, J Von Kügelgen, V Stimper, B Schölkopf, M Besserve","Advances in neural information processing systems 34, 28233-28248, 2021",55,2021
Bernhard Schölkopf,GLIDE: GPU-based linear regression for detection of epistasis,"T Kam-Thong, CA Azencott, L Cayton, B Pütz, A Altmann, N Karbalai, ...","Human heredity 73 (4), 220-236, 2012",55,2012
Bernhard Schölkopf,"Kernels, regularization and differential equations","F Steinke, B Schölkopf","Pattern Recognition 41 (11), 3271-3286, 2008",55,2008
Bernhard Schölkopf,Building sparse large margin classifiers,"M Wu, B Schölkopf, G Bakir","Proceedings of the 22nd international conference on Machine learning, 996-1003, 2005",55,2005
Bernhard Schölkopf,On the fairness of causal algorithmic recourse,"J Von Kügelgen, AH Karimi, U Bhatt, I Valera, A Weller, B Schölkopf","Proceedings of the AAAI conference on artificial intelligence 36 (9), 9584-9594, 2022",54,2022
Bernhard Schölkopf,Real-time prediction of COVID-19 related mortality using electronic health records,"P Schwab, A Mehrjou, S Parbhoo, LA Celi, J Hetzel, M Hofer, B Schölkopf, ...","Nature communications 12 (1), 1058, 2021",54,2021
Bernhard Schölkopf,On the latent space of wasserstein auto-encoders,"PK Rubenstein, B Schoelkopf, I Tolstikhin","arXiv preprint arXiv:1802.03761, 2018",54,2018
Bernhard Schölkopf,Causal discovery from temporally aggregated time series,"M Gong, K Zhang, B Schölkopf, C Glymour, D Tao","Uncertainty in artificial intelligence: proceedings of the... conference …, 2017",54,2017
Bernhard Schölkopf,Kernel mean shrinkage estimators,"K Muandet, B Sriperumbudur, K Fukumizu, A Gretton, B Schölkopf","Journal of Machine Learning Research 17, 2016",54,2016
Bernhard Schölkopf,Blind correction of optical aberrations,"CJ Schuler, M Hirsch, S Harmeling, B Schölkopf","Computer Vision–ECCV 2012: 12th European Conference on Computer Vision …, 2012",54,2012
Bernhard Schölkopf,"Similarity, kernels, and the triangle inequality","F Jakel, B Scholkopf, FA Wichmann","Journal of Mathematical Psychology 52 (5), 297-303, 2008",54,2008
Bernhard Schölkopf,Voluntary brain regulation and communication with electrocorticogram signals,"T Hinterberger, G Widman, TN Lal, J Hill, M Tangermann, W Rosenstiel, ...","Epilepsy & Behavior 13 (2), 300-306, 2008",54,2008
Bernhard Schölkopf,Regularized principal manifolds,"AJ Smola, RC Williamson, S Mika, B Schölkopf","European Conference on Computational Learning Theory, 214-229, 1999",54,1999
Bernhard Schölkopf,Classification of faces in man and machine,"ABA Graf, FA Wichmann, HH Bülthoff, B Schölkopf","Neural Computation 18 (1), 143-165, 2006",53,2006
Bernhard Schölkopf,Learning to play table tennis from scratch using muscular robots,"D Büchler, S Guist, R Calandra, V Berenz, B Schölkopf, J Peters","IEEE Transactions on Robotics 38 (6), 3850-3860, 2022",52,2022
Bernhard Schölkopf,Causaladv: Adversarial robustness through the lens of causality,"Y Zhang, M Gong, T Liu, G Niu, X Tian, B Han, B Schölkopf, K Zhang","arXiv preprint arXiv:2106.06196, 2021",52,2021
Bernhard Schölkopf,Telling cause from effect in deterministic linear dynamical systems,"N Shajarisales, D Janzing, B Schölkopf, M Besserve","International Conference on Machine Learning, 285-294, 2015",52,2015
Bernhard Schölkopf,Nonparametric regression between general Riemannian manifolds,"F Steinke, M Hein, B Schölkopf","SIAM Journal on Imaging Sciences 3 (3), 527-563, 2010",52,2010
Bernhard Schölkopf,Advances in Neural Information Processing Systems 18,"E Snelson, Z Ghahramani, Y Weiss, B Schölkopf, J Platt","Weiss, Y., Schölkopf, B., Platt, J., Eds, 1257-1264, 2006",52,2006
Bernhard Schölkopf,A sober look at the unsupervised learning of disentangled representations and their evaluation,"F Locatello, S Bauer, M Lucic, G Rätsch, S Gelly, B Schölkopf, O Bachem","The Journal of Machine Learning Research 21 (1), 8629-8690, 2020",51,2020
Bernhard Schölkopf,Multidimensional contrast limited adaptive histogram equalization,"V Stimper, S Bauer, R Ernstorfer, B Schölkopf, RP Xian","IEEE Access 7, 165437-165447, 2019",51,2019
Bernhard Schölkopf,Identification of causal relations in neuroimaging data with latent confounders: An instrumental variable approach,"M Grosse-Wentrup, D Janzing, M Siegel, B Schölkopf","NeuroImage 125, 825-833, 2016",51,2016
Bernhard Schölkopf,Inferring latent structures via information inequalities,"R Chaves, L Luft, TO Maciel, D Gross, D Janzing, B Schölkopf","arXiv preprint arXiv:1407.2256, 2014",51,2014
Bernhard Schölkopf,Cost-sensitive active learning with lookahead: Optimizing field surveys for remote sensing data classification,"C Persello, A Boularias, M Dalponte, T Gobakken, E Naesset, ...","IEEE transactions on geoscience and remote sensing 52 (10), 6652-6664, 2014",51,2014
Bernhard Schölkopf,Support vector machine—Recursive feature elimination (SVM-RFE),"J Weston, I Guyon","US Patent 8,095,483, 2012",51,2012
Bernhard Schölkopf,Trifinger: An open-source robot for learning dexterity,"M Wüthrich, F Widmaier, F Grimminger, J Akpo, S Joshi, V Agrawal, ...","arXiv preprint arXiv:2008.03596, 2020",50,2020
Bernhard Schölkopf,Blind multirigid retrospective motion correction of MR images,"A Loktyushin, H Nickisch, R Pohmann, B Schölkopf","Magnetic resonance in medicine 73 (4), 1457-1468, 2015",50,2015
Bernhard Schölkopf,Consistency of causal inference under the additive noise model,"S Kpotufe, E Sgouritsa, D Janzing, B Schölkopf","ICML, 2014",50,2014
Bernhard Schölkopf,Discrete regularization,"D Zhou, B Schölkopf","Semi-supervised learning, 221-232, 2006",50,2006
Bernhard Schölkopf,Support vector methods in learning and feature extraction,"B Schölkopf, AJ Smola, KR Müller, C Burges, V Vapnik","Ninth Australian Conference on Neural Networks (ACNN 1998), 72-78, 1998",50,1998
Bernhard Schölkopf,The unreasonable effectiveness of texture transfer for single image super-resolution,"MW Gondal, B Schölkopf, M Hirsch","Computer Vision–ECCV 2018 Workshops: Munich, Germany, September 8-14, 2018 …, 2019",49,2019
Bernhard Schölkopf,Generalization in anti-causal learning,"N Kilbertus, G Parascandolo, B Schölkopf","arXiv preprint arXiv:1812.00524, 2018",49,2018
Bernhard Schölkopf,Generalized clustering via kernel embeddings,"S Jegelka, A Gretton, B Schölkopf, BK Sriperumbudur, U Von Luxburg","KI 2009: Advances in Artificial Intelligence: 32nd Annual German Conference …, 2009",49,2009
Bernhard Schölkopf,Kernels and methods for selecting kernels for use in learning machines,"PL Bartlett, A Elisseeff, B Schoelkopf","US Patent 7,353,215, 2008",49,2008
Bernhard Schölkopf,Advances in Neural Information Processing Systems 19,"B Schölkopf, JC Platt, T Hoffman","Proceedings of the Twentieth Conference on Neural Information Processing …, 2007",49,2007
Bernhard Schölkopf,Local learning projections,"M Wu, K Yu, S Yu, B Schölkopf","Proceedings of the 24th international conference on Machine learning, 1039-1046, 2007",49,2007
Bernhard Schölkopf,Dealing with large diagonals in kernel matrices,"J Weston, B Schölkopf, E Eskin, C Leslie, WS Noble","Annals of the institute of statistical mathematics 55, 391-408, 2003",49,2003
Bernhard Schölkopf,Adversarial vulnerability of neural networks increases with input dimension,"CJ Simon-Gabriel, Y Ollivier, L Bottou, B Schölkopf, D Lopez-Paz",,48,2018
Bernhard Schölkopf,Linear discriminant and support vector classifiers,"AJ Smola, P Bartlett, B Schölkopf, D Schuurmans","MIT Press, 2000",48,2000
Bernhard Schölkopf,Advanced in kernel methods support vector learning,"S Bernhard, CJC Burges, A Smola","Cambridge, MA, MIT Press, 1998",48,1998
Bernhard Schölkopf,Dibs: Differentiable bayesian structure learning,"L Lorch, J Rothfuss, B Schölkopf, A Krause","Advances in Neural Information Processing Systems 34, 24111-24123, 2021",47,2021
Bernhard Schölkopf,Jointly learning trajectory generation and hitting point prediction in robot table tennis,"Y Huang, D Büchler, O Koç, B Schölkopf, J Peters","2016 IEEE-RAS 16th International Conference on Humanoid Robots (Humanoids …, 2016",47,2016
Bernhard Schölkopf,Nonlinear invariant risk minimization: A causal approach,"C Lu, Y Wu, JM Hernández-Lobato, B Schölkopf","arXiv preprint arXiv:2102.12353, 2021",46,2021
Bernhard Schölkopf,"A spatiotemporal epidemic model to quantify the effects of contact tracing, testing, and containment","L Lorch, W Trouleau, S Tsirtsis, A Szanto, B Schölkopf, ...",,46,2020
Bernhard Schölkopf,Causal discovery via reproducing kernel hilbert space embeddings,"Z Chen, K Zhang, L Chan, B Schölkopf","Neural computation 26 (7), 1484-1517, 2014",46,2014
Bernhard Schölkopf,Group invariance principles for causal generative models,"M Besserve, N Shajarisales, B Schölkopf, D Janzing","International Conference on Artificial Intelligence and Statistics, 557-565, 2018",45,2018
Bernhard Schölkopf,Falsificationism and statistical learning theory: Comparing the Popper and Vapnik-Chervonenkis dimensions,"D Corfield, B Schölkopf, V Vapnik","Journal for General Philosophy of Science 40, 51-58, 2009",45,2009
Bernhard Schölkopf,Learning an interest operator from human eye movements,"W Kienzle, FA Wichmann, B Scholkopf, MO Franz","Computer Vision and Pattern Recognition Workshop, 2006. CVPRW'06. Conference …, 2006",45,2006
Bernhard Schölkopf,MIT press,"R Learning, B Scholkopf, C Burges, A Smola","Cambridge, MA and London, 2006",45,2006
Bernhard Schölkopf,On the adversarial robustness of causal algorithmic recourse,"R Dominguez-Olmedo, AH Karimi, B Schölkopf","International Conference on Machine Learning, 5324-5342, 2022",44,2022
Bernhard Schölkopf,Source-free adaptation to measurement shift via bottom-up feature restoration,"C Eastwood, I Mason, CKI Williams, B Schölkopf","arXiv preprint arXiv:2107.05446, 2021",44,2021
Bernhard Schölkopf,Causal curiosity: Rl agents discovering self-supervised experiments for causal representation learning,"SA Sontakke, A Mehrjou, L Itti, B Schölkopf","International conference on machine learning, 9848-9858, 2021",44,2021
Bernhard Schölkopf,The effect of patient positioning aids on PET quantification in PET/MR imaging,"F Mantlik, M Hofmann, MK Werner, A Sauter, J Kupferschläger, ...","European journal of nuclear medicine and molecular imaging 38, 920-929, 2011",44,2011
Bernhard Schölkopf,Protein functional class prediction with a combined graph,"H Shin, K Tsuda, B Schölkopf","Expert Systems with Applications 36 (2), 3284-3292, 2009",44,2009
Bernhard Schölkopf,Visual representation learning does not generalize strongly within the same domain,"L Schott, J Von Kügelgen, F Träuble, P Gehler, C Russell, M Bethge, ...","arXiv preprint arXiv:2107.08221, 2021",43,2021
Bernhard Schölkopf,End-to-end learning for image burst deblurring,"P Wieschollek, B Schölkopf, HPA Lensch, M Hirsch","Computer Vision–ACCV 2016: 13th Asian Conference on Computer Vision, Taipei …, 2017",43,2017
Bernhard Schölkopf,Kernel mean estimation and Stein effect,"K Muandet, K Fukumizu, B Sriperumbudur, A Gretton, B Schölkopf","International Conference on Machine Learning, 10-18, 2014",43,2014
Bernhard Schölkopf,Method for feature selection and for evaluating features identified as significant for classifying data,"I Guyon, A Elisseeff, B Schoelkopf, JAE Weston, F Perez-Cruz","US Patent 7,970,718, 2011",43,2011
Bernhard Schölkopf,Geometrically enriched latent spaces,"G Arvanitidis, S Hauberg, B Schölkopf","arXiv preprint arXiv:2008.00565, 2020",42,2020
Bernhard Schölkopf,Differentially private database release via kernel mean embeddings,"M Balog, I Tolstikhin, B Schölkopf","International Conference on Machine Learning, 414-422, 2018",42,2018
Bernhard Schölkopf,From deterministic ODEs to dynamic structural causal models,"PK Rubenstein, S Bongers, B Schölkopf, JM Mooij","arXiv preprint arXiv:1608.08028, 2016",42,2016
Bernhard Schölkopf,Prediction on spike data using kernel algorithms,"J Eichhorn, A Tolias, A Zien, M Kuss, J Weston, N Logothetis, B Schölkopf, ...","Advances in neural information processing systems 16, 2003",42,2003
Bernhard Schölkopf,Training Transductive Support Vector Machines,"T Joachims, T Joachims","Learning to Classify Text Using Support Vector Machines, 163-174, 2002",42,2002
Bernhard Schölkopf,Bridging the gap to real-world object-centric learning,"M Seitzer, M Horn, A Zadaianchuk, D Zietlow, T Xiao, CJ Simon-Gabriel, ...","arXiv preprint arXiv:2209.14860, 2022",41,2022
Bernhard Schölkopf,Invariant causal representation learning for out-of-distribution generalization,"C Lu, Y Wu, JM Hernández-Lobato, B Schölkopf","International Conference on Learning Representations, 2021",41,2021
Bernhard Schölkopf,Distinguishing cause from effect based on exogeneity,"K Zhang, J Zhang, B Schölkopf","arXiv preprint arXiv:1504.05651, 2015",41,2015
Bernhard Schölkopf,Causality: Objectives and assessment,"I Guyon, D Janzing, B Schölkopf","Causality: Objectives and Assessment, 1-42, 2010",41,2010
Bernhard Schölkopf,Attention modulation of auditory event-related potentials in a brain-computer interface,"NJ Hill, TN Lal, K Bierig, N Birbaumer, B Scholkopf","IEEE International Workshop on Biomedical Circuits and Systems, 2004., S3/5 …, 2004",41,2004
Bernhard Schölkopf,Semi-supervised domain adaptation with non-parametric copulas,"D Lopez-Paz, J Hernández-lobato, B Schölkopf","Advances in neural information processing systems 25, 2012",40,2012
Bernhard Schölkopf,Joint kernel maps,"J Weston, B Schölkopf, O Bousquet","International Work-Conference on Artificial Neural Networks, 176-191, 2005",40,2005
Bernhard Schölkopf,Detecting confounding in multivariate linear models via spectral analysis,"D Janzing, B Schölkopf","Journal of Causal Inference 6 (1), 20170013, 2018",39,2018
Bernhard Schölkopf,Computing functions of random variables via reproducing kernel Hilbert space representations,"B Schölkopf, K Muandet, K Fukumizu, S Harmeling, J Peters","Statistics and Computing 25, 755-766, 2015",39,2015
Bernhard Schölkopf,Justifying information-geometric causal inference,"D Janzing, B Steudel, N Shajarisales, B Schölkopf","Measures of Complexity: Festschrift for Alexey Chervonenkis, 253-265, 2015",39,2015
Bernhard Schölkopf,Non-parametric estimation of integral probability metrics,"BK Sriperumbudur, K Fukumizu, A Gretton, B Schölkopf, GRG Lanckriet","2010 IEEE International Symposium on Information Theory, 1428-1432, 2010",39,2010
Bernhard Schölkopf,Switched latent force models for movement segmentation,"M Alvarez, J Peters, N Lawrence, B Schölkopf","Advances in neural information processing systems 23, 2010",39,2010
Bernhard Schölkopf,Detecting the direction of causal time series,"J Peters, D Janzing, A Gretton, B Schölkopf","Proceedings of the 26th annual international conference on machine learning …, 2009",39,2009
Bernhard Schölkopf,Necessary and sufficient conditions for causal feature selection in time series with latent common causes,"AA Mastakouri, B Schölkopf, D Janzing","International Conference on Machine Learning, 7502-7511, 2021",38,2021
Bernhard Schölkopf,Anticipatory action selection for human–robot table tennis,"Z Wang, A Boularias, K Mülling, B Schölkopf, J Peters","Artificial Intelligence 247, 399-414, 2017",38,2017
Bernhard Schölkopf,Identification of time-dependent causal model: A gaussian process treatment,"B Huang, K Zhang, B Schölkopf","Twenty-Fourth international joint conference on artificial intelligence, 2015",38,2015
Bernhard Schölkopf,Diffeomorphic dimensionality reduction,"C Walder, B Schölkopf","Advances in Neural Information Processing Systems 21, 2008",38,2008
Bernhard Schölkopf,Object correspondence as a machine learning problem,"B Schölkopf, F Steinke, V Blanz","Proceedings of the 22nd international conference on Machine learning, 776-783, 2005",38,2005
Bernhard Schölkopf,A kernel approach for vector quantization with guaranteed distortion bounds,"ME Tipping, B Schölkopf","International Workshop on Artificial Intelligence and Statistics, 298-303, 2001",38,2001
Bernhard Schölkopf,"Entropy numbers, operators and support vector kernels","RC Williamson, AJ Smola, B Schölkopf","European Conference on Computational Learning Theory, 285-299, 1999",38,1999
Bernhard Schölkopf,Kernel-dependent support vector error bounds,"B Scholkopf, J Shawe-Taylor, AJ Smola, RC Williamson","IET Digital Library, 1999",38,1999
Bernhard Schölkopf,Kernel principal component analysis,S Bernhard,"Advances in Kernel Methods, 327-353, 1998",38,1998
Bernhard Schölkopf,Improving the accuracy and speed of support vector machines,"B Schölkopf, P Simard, V Vapnik, AJ Smola","Advances in neural information processing systems 9, 375-381, 1997",38,1997
Bernhard Schölkopf,Metrizing weak convergence with maximum mean discrepancies,"CJ Simon-Gabriel, A Barp, B Schölkopf, L Mackey","arXiv preprint arXiv:2006.09268, 2020",37,2020
Bernhard Schölkopf,Adaptive skip intervals: Temporal abstraction for recurrent dynamical models,"A Neitz, G Parascandolo, S Bauer, B Schölkopf","Advances in Neural Information Processing Systems 31, 2018",37,2018
Bernhard Schölkopf,Distilling information reliability and source trustworthiness from digital traces,"B Tabibian, I Valera, M Farajtabar, L Song, B Schölkopf, ...","Proceedings of the 26th International Conference on World Wide Web, 847-855, 2017",37,2017
Bernhard Schölkopf,Causal Markov condition for submodular information measures,"B Steudel, D Janzing, B Schölkopf","arXiv preprint arXiv:1002.4020, 2010",37,2010
Bernhard Schölkopf,Assaying out-of-distribution generalization in transfer learning,"F Wenzel, A Dittadi, P Gehler, CJ Simon-Gabriel, M Horn, D Zietlow, ...","Advances in Neural Information Processing Systems 35, 7181-7198, 2022",36,2022
Bernhard Schölkopf,Sample-efficient reinforcement learning via counterfactual-based data augmentation,"C Lu, B Huang, K Wang, JM Hernández-Lobato, K Zhang, B Schölkopf","arXiv preprint arXiv:2012.09092, 2020",36,2020
Bernhard Schölkopf,"Estimating diffusion networks: Recovery conditions, sample complexity & soft-thresholding algorithm","M Gomez-Rodriguez, L Song, H Daneshmand, B Schölkopf","The Journal of Machine Learning Research 17 (1), 3092-3120, 2016",36,2016
Bernhard Schölkopf,Handbook of statistical bioinformatics (series: springer handbooks of computational statistics),"HHS LU, B SCHöLKOPF, H ZHAO",,36,2011
Bernhard Schölkopf,A kernel method for the two-sample-problem,"B Schölkopf, J Platt, T Hofmann","MIT Press, 2007",36,2007
Bernhard Schölkopf,Machine learning applied to perception: Decision images for gender classification,"FA Wichmann, A Graf, H Bülthoff, E Simoncelli, B Schölkopf","Advances in neural information processing systems 17, 2004",36,2004
Bernhard Schölkopf,Implicit Wiener series for higher-order image analysis,"M Franz, B Schölkopf","Advances in neural information processing systems 17, 2004",36,2004
